,sampleid,peak_ZT_author_declared,peak_ZT_tep_reevaluated,peak_ZT_smallT_tep_reevaluated,peak_ZT_smallT_author_declared,avg dZT on T of ZT,avg dZT on T of TEP,avg dZT on T of smallT,rms dZT on T of ZT,rms dZT on T of TEP,avg dZT/ZT on T of ZT,avg dZT/ZT on T of TEP,rms dZT/ZT on T of ZT,rms dZT/ZT on T of TEP
322,391,1.3305984608773749,1.3263430269000966,1.3263430269000966,1.3305984608773749,0.0035801455448875785,0.003619308407880831,0.0035801455448875785,0.005192660999433272,0.005253313133963571,0.004954621849036709,0.004972065037404858,0.007899345404526486,0.00789573134267635
323,392,1.6073833123531032,1.6087363906482346,1.6087363906482346,1.6073833123531032,-0.002355025638706603,-0.0022831722822126204,-0.002355025638706603,0.004890135420834355,0.004838718466321627,-0.001583074609710554,-0.00152729851234117,0.00352157815665377,0.003486101677602835
324,393,1.9209892127473236,1.9176152212859363,1.9176152212859363,1.9209892127473236,0.0061122695020220455,0.005931717268174689,0.0061122695020220455,0.012209938116256744,0.012057363916585092,0.004442844892312343,0.004434702461423805,0.008334288596190077,0.008391751678168824
325,394,1.6403251188275083,1.7165543727688548,1.7165543727688548,1.6403251188275083,0.012350759198212111,0.013199390996716714,0.012350759198212111,0.03835494167084403,0.03981267409741043,-0.010513029501216313,-0.011059358530292931,0.0630614720594271,0.06487406886384711
326,395,1.285468156238721,1.269382771237172,1.269382771237172,1.285468156238721,0.00769007548837942,0.007403203204335035,0.00769007548837942,0.037982796960612866,0.037231202423546966,0.004502378508890137,0.004351198373598357,0.03426110642204098,0.03358363919760702
327,396,0.7671448075820161,0.7563799946671269,0.7563799946671269,0.7671448075820161,0.0005012403794393526,0.0006385573210209223,0.0005012403794393526,0.011927627539073777,0.011946878022777009,-0.012589311814357889,-0.012435961283387824,0.051033096080364784,0.050689877462837436
328,397,0.3559256747731063,0.3563723649469019,0.3563723649469019,0.3559256747731063,-0.0016447398827778262,-0.00165028542281866,-0.0016447398827778262,0.001850157236575361,0.0018529685353974971,-0.011657747942995648,-0.011854020938935384,0.017960614612250108,0.018168360386840336
329,398,1.8682934463366232,1.8635795512738889,1.8635795512738889,1.8682934463366232,0.010975564096448415,0.01077721990991,0.010975564096448415,0.016474792133679528,0.016278761502376803,0.008471579817931299,0.008383951952616117,0.011628620815504467,0.011519128751466259
330,399,1.3130187255127088,1.3155742194392457,1.3155742194392457,1.3130187255127088,0.005135248006887589,0.005135248006887589,0.005135248006887589,0.014949014834240729,0.014949014834240729,0.01044088325016435,0.01044088325016435,0.022972970667797122,0.022972970667797122
331,400,1.313028304170634,1.270239680558439,1.270239680558439,1.313028304170634,0.007599498066471134,0.007888658236115925,0.007620230384324432,0.01925681797212026,0.019562229822403656,0.010640034894084086,0.0104886039528346,0.020844662825673793,0.02056873930325834
332,401,1.580388334893124,1.611178820801155,1.597095562545546,1.580388334893124,-0.011423904934866407,-0.011362761463233253,-0.011423904934866407,0.014272326481579169,0.014313382079575894,-0.010038361153600593,-0.009843294079206767,0.013088900284363362,0.013101625930159198
333,402,1.29306595184101,1.2821501724449451,1.2821501724449451,1.29306595184101,0.00890215807092925,0.008827939527914497,0.00890215807092925,0.016000579335789477,0.015810918684940434,0.007425683554681137,0.007369167843452333,0.013414017550578281,0.013256884471859619
334,403,1.2870875247868852,1.241859150129141,1.2337611121416758,1.2870875247868852,0.03568378965282324,0.03546510451837803,0.03568378965282324,0.04223912071014041,0.04206474622121337,0.03376200344629536,0.033535129747007945,0.03836869377640919,0.03815182606188402
335,404,2.66641648038452,2.646582574319841,2.616983886027992,2.66641648038452,0.018379343301644382,0.01828727216382392,0.018379343301644382,0.02932888073544338,0.02916538265732697,0.008468127796530535,0.008446663985268056,0.016250432851434283,0.016151209162352922
336,405,0.8500237846066028,0.8594212219251987,0.8470619047600279,0.8500237846066028,0.0005959533567460961,0.0004689182497514917,0.0005959533567460961,0.0022630666440492417,0.0026099317079143693,-0.00033436247728945844,-0.0012210554032060354,0.01004862962587278,0.013010641871049524
337,406,1.2782223157089785,1.263674112030852,1.263674112030852,1.2782223157089785,0.012606857562460789,0.012541358621851984,0.012606857562460789,0.012777273849279689,0.012719985702914355,0.011135464729723106,0.011123320606464322,0.011258275110913709,0.01124465245549957
338,407,1.8165009341482976,1.7662929799873548,1.7662929799873548,1.7990748115164643,0.002529560680354986,0.0022725972645452758,0.0022725972645452758,0.011830658850489562,0.011538630460991515,-0.000551077022538107,-0.000521376992549795,0.011671481854558874,0.011468337192151715
339,408,1.4528383308621584,1.4484954073681315,1.4455377348834009,1.4528383308621584,0.0087133818701951,0.008586874520309352,0.0087133818701951,0.009489300961950638,0.009464509431769021,0.009229905829696862,0.009114858109627113,0.010508955988964636,0.010470535977983158
340,409,2.6492480826942244,2.673959869630892,2.673959869630892,2.6492480826942244,-0.0061381339171582274,-0.006041790092016774,-0.0061381339171582274,0.04511900567847026,0.04484001030861744,-0.001304066241875916,-0.001237967003982918,0.024171553528519574,0.024026097506307475
341,410,2.335275739789674,2.33167540945468,2.311502634007213,2.335275739789674,0.00782649427020224,0.007694209470822055,0.00782649427020224,0.019913073096577003,0.019707467552961756,0.007462253219509079,0.007178035973489036,0.014184900668714395,0.014103726852145873
342,411,1.5873649583356004,1.6044879001335148,1.5992594395406663,1.5873649583356004,-0.007181785971555579,-0.007158204179480402,-0.007181785971555579,0.008918164618782793,0.009000010074496786,-0.004759875099719974,-0.004691682318087098,0.006042227796940877,0.0061191164576708005
343,412,0.6663762231704151,0.6641716386711141,0.6641716386711141,0.6663762231704151,-0.0005421565950495014,-0.0005466226398066952,-0.0005466226398066952,0.003924488279252365,0.003947530484598239,0.0026897217881781815,0.0027292215993817287,0.021331723193809927,0.021470423039786968
344,413,2.2980948304458946,2.3103965041496077,2.3103965041496077,2.2980948304458946,-0.011950980613481259,-0.012009178231544704,-0.011950980613481259,0.0244289088680865,0.0244291168190112,-0.00770811436795279,-0.007591213359555995,0.015378622910357763,0.015332721123485021
345,415,2.2814197127146767,1.9821670287023272,1.9821670287023272,2.2814197127146767,0.16159184433893753,0.1619689789231528,0.16159184433893753,0.20977745987174773,0.21045955778296135,0.10080393613313478,0.1021288798638002,0.12624089705691086,0.12736906961846028
346,416,0.9407922684791832,0.9417758328664504,0.9417758328664504,0.9407922684791832,-0.006254399989185444,-0.006221297170047136,-0.006254399989185444,0.006728846479169012,0.006695301962504891,-0.011540971860800981,-0.011570958838600686,0.013105074418709528,0.013160457012358014
347,417,1.0531799575402516,0.95559525074872,0.95559525074872,0.9994656718259662,0.018085885030608036,0.017868969990921198,0.017868969990921198,0.022106291389919732,0.021925860790914277,0.03733951362091525,0.03748252531576493,0.044799424344827275,0.04502505428783338
348,418,1.414290588292629,1.384669931969816,1.376152097727931,1.414290588292629,0.008374048018815217,0.008527926652214007,0.008374048018815217,0.011385433322302964,0.011699031406311374,0.013394886197914135,0.013481954137951573,0.014962960921363294,0.015049364189476055
349,419,1.6789730222328023,1.671753643621581,1.671753643621581,1.6789730222328023,0.014750078397451336,0.014530306801772645,0.014750078397451336,0.01700130886043463,0.016863856847167562,0.020924719148075966,0.020839848924709668,0.023893223030014624,0.023883811448171113
350,420,2.394346796907766,2.394831557491992,2.394831557491992,2.394346796907766,0.002292450117158184,0.04119906161379439,0.002292450117158184,0.004561723111791462,0.13155238772909075,0.00186449829515457,0.021687124474359887,0.0042374983857466015,0.06889983830894732
351,421,1.6595860771401605,1.6074607456679606,1.6074607456679606,1.6595860771401605,0.04612376751808045,0.04612376751808045,0.04612376751808045,0.04945500885163359,0.04945500885163359,0.036776169564799684,0.036776169564799684,0.03826969968562782,0.03826969968562782
352,422,1.5148401253918429,1.508807312904766,1.508807312904766,1.5073855799372973,-0.00014194766357054694,-5.7741091648096564e-05,-0.0001241528354451779,0.002710029208372291,0.002806424941937279,0.0012239492996924226,0.0014626324683764584,0.005125902592408711,0.005759423018446035
353,423,2.0780505906363884,2.0737278765489964,2.0737278765489964,2.0780505906363884,0.010770339106294095,0.010403698460500616,0.010770339106294095,0.017840053104080537,0.01771203476839113,0.007434710236340605,0.007065178842845314,0.014661942785507932,0.01463070622929318
354,424,1.7471981488216874,1.7399891234076292,1.7399891234076292,1.7471981488216874,-0.0008440048745655591,-0.0008153862730576536,-0.0008440048745655591,0.0026504383000890406,0.002647745687856078,-0.0008404363025316886,-0.0007862967202614747,0.0022054647720078633,0.0022496594103334645
